name,date,water_level_gf,inund_pred,gapfill_well
NB Wetland Well Shallow,2017-09-20,0.2675988667783217,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-21,0.249354711992352,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-22,0.23505193399560148,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-23,0.2215532162721907,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-24,0.20686359056396345,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-25,0.18933178219022537,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-26,0.1751253915056976,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-27,0.1662428993746502,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-28,0.15254004079641795,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-29,0.13237514423330032,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-09-30,0.11499609929273782,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-01,0.09844222516000033,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-02,0.08279983398442568,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-03,0.06554629705034955,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-04,0.0505858729480983,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-05,0.03428340855284783,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-06,0.01703920126011533,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-07,-0.00405447392653134,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-08,-0.02248379154565621,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-09,-5.769816462510771e-4,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-10,0.03784742632488536,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-11,0.01431209874892493,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-12,0.03273513386250754,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-13,0.03330120163618565,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-14,0.01530580603588042,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-15,0.00392500560251863,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-16,0.00334457419100748,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-17,-0.01685928986721343,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-18,-0.03791878815870413,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-19,-0.0548991515945495,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-20,-0.07009355269206052,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-21,-0.09129501956095878,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-22,-0.10876504422796164,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-23,-0.12228459683429736,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-24,-0.09135173375095776,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-25,-0.08453527568170027,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-26,-0.11074826947344996,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-27,-0.13232804573007198,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-28,-0.14648409106856114,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-29,-0.06874373165078933,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-30,0.133312688112895,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-10-31,0.1267191206281865,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-01,0.10736046727850582,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-02,0.0920397294601027,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-03,0.07642550419725254,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-04,0.05924360740568846,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-05,0.09992609912994878,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-06,0.10142539319597588,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-07,0.0952987869526722,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-08,0.18862410885096212,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-09,0.18648437738138832,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-10,0.17873511413298424,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-11,0.16831331453949586,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-12,0.15857835920766863,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-13,0.16292715990390386,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-14,0.16556294128993865,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-15,0.15732116671563717,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-16,0.15188221636454968,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-17,0.14403165814153618,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-18,0.1282067329999999,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-19,0.1400121164166667,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-20,0.15056834283333326,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-21,0.14181787058333312,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-22,0.1391056986388887,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-23,0.13553809491666652,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-24,0.12884512020833336,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-25,0.12386619568055592,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-26,0.11862455162499969,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-27,0.11133851059722238,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-28,0.10342789106944428,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-29,0.0975259075000001,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-11-30,0.09238588137499996,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-01,0.08686381431944443,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-02,0.08129288568055539,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-03,0.07725401552777758,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-04,0.07173513509722232,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-05,0.06683127329166658,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-06,0.09691442956944422,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-07,0.0944862213194442,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-08,0.08710599781944414,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-09,0.08172095563888869,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-10,0.08663720987500019,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-11,0.09531226533333292,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-12,0.10385135812499964,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-13,0.09603598327777783,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-14,0.08907568613888907,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-15,0.07866392005555509,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-16,0.07246982919444465,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-17,0.07377705358333335,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-18,0.07213594170833343,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-19,0.06699768593055593,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-20,0.06097284026388898,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-21,0.05365068415277806,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-22,0.04744278458333359,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-23,0.04797211840277807,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-24,0.07556333393055588,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-25,0.07720515394444451,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-26,0.06202371837499968,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-27,0.0496960825277776,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-28,0.03273438579166695,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-29,0.00792119912500024,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-30,-0.00586945166666705,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2017-12-31,-0.01418335629166669,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-01,-0.04297061840277729,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-02,-0.06984094854166639,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-03,-0.09219323454629662,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-04,-0.0684547666666667,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-05,-0.05449782125925952,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-06,-0.0634156503333335,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-07,-0.07528795287500024,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-08,-0.0724604723148147,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-09,-0.0445574396296294,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-10,-0.03050347919444418,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-11,0.00859817990277812,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-12,0.10518088888888905,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-13,0.2312779415902775,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-14,0.2302686666388891,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-15,0.2230240517361113,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-16,0.22110995231944425,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-17,0.22184500048611075,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-18,0.21792934649999987,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-19,0.21486699987499996,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-20,0.21450443276388903,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-21,0.21342168840277795,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-22,0.2108784075833334,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-23,0.2199287766527776,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-24,0.2487816596342589,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-25,0.2460667731574071,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-26,0.2425980728333335,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-27,0.2407466437083332,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-28,0.25778942234722174,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-29,0.29339476370370327,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-30,0.29695080115740685,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-01-31,0.29766578538888855,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-01,0.29771641731944404,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-02,0.3031481966666663,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-03,0.30318690825925904,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-04,0.30578719425925915,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-05,0.34422674349537036,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-06,0.3462527288564815,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-07,0.3498113628194443,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-08,0.3772774738101847,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-09,0.37958683274999966,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-10,0.3838761480231479,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-11,0.488509097921296,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-12,0.5470839863472223,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-13,0.5431927631527779,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-14,0.5392625923194441,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-15,0.5353104691805554,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-16,0.5326777268148143,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-17,0.5302730051712958,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-18,0.5464250631111106,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-19,0.5462724591805553,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-20,0.5424655045138888,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-21,0.5355703561527774,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-22,0.5300302315555556,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-23,0.5305407996944447,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-24,0.5307263320833332,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-25,0.5344539751944442,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-26,0.5340072575787034,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-27,0.5297861596851854,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-02-28,0.5273040148564813,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-01,0.5234107852685183,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-02,0.5315450586620373,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-03,0.5280485048749998,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-04,0.5219091767546293,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-05,0.517187955770833,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-06,0.5115282147129624,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-07,0.5338436774953701,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-08,0.5502248183657403,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-09,0.5432916665509256,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-10,0.5379631574583333,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-11,0.5353207371944447,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-12,0.5320448866944445,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-13,0.5335362271944442,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-14,0.5300164228472221,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-15,0.5263571151388887,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-16,0.5224499588194444,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-17,0.5191556967083336,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-18,0.514968825527778,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-19,0.5104215116527779,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-20,0.5155420639583335,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-21,0.5451065084999998,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-22,0.5448724685972224,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-23,0.545107570708333,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-24,0.5414454304444443,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-25,0.5380668998055553,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-26,0.5347660283981478,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-27,0.5322253440879624,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-28,0.5308463616249994,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-29,0.5281281704999999,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-30,0.5222991252361111,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-03-31,0.518037191333333,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-01,0.5140663025138885,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-02,0.5118675312638884,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-03,0.5090905646111106,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-04,0.5069831432777776,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-05,0.5017436236388884,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-06,0.4978941806388884,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-07,0.4929265863333328,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-08,0.4878538334027772,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-09,0.4819833620138884,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-10,0.47706392115277735,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-11,0.4721494372638883,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-12,0.4669297455138885,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-13,0.457264357819444,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-14,0.4483637601249996,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-15,0.4442343662175921,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-16,0.5023114330046291,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-17,0.5291032777499997,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-18,0.5240850515138885,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-19,0.5202193213194439,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-20,0.5164059934027776,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-21,0.5111997562916669,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-22,0.5063755601111115,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-23,0.500206608180556,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-24,0.4953321341388888,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-25,0.5034354854675922,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-26,0.4994232885462961,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-27,0.5031248485416666,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-28,0.5082593865902779,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-29,0.505815304226852,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-04-30,0.5019629106481484,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-01,0.49376077394444456,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-02,0.4863316888611112,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-03,0.47695557590277793,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-04,0.4670575645833332,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-05,0.4564861131805559,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-06,0.4498628901527776,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-07,0.44433409577777744,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-08,0.4353531243194444,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-09,0.4262537756435182,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-10,0.4167131384166666,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-11,0.40575516120370386,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-12,0.3926636795416667,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-13,0.43777743780555534,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-14,0.4497899518472222,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-15,0.4423810487222225,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-16,0.47933775512499993,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-17,0.4959102115185186,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-18,0.5360697120925926,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-19,0.5441855738749998,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-20,0.5392945765925923,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-21,0.5283652790046296,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-22,0.5237904657361111,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-23,0.5292456136666668,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-24,0.5200274156805555,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-25,0.5114412316527778,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-26,0.5039969215833333,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-27,0.49842670108333337,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-28,0.5021732278981479,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-29,0.5009660871388885,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-30,0.4973650828657403,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-05-31,0.4915414666666667,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-01,0.4871361346388888,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-02,0.4792488836944443,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-03,0.47694637009722185,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-04,0.4879455373888888,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-05,0.4783938059861111,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-06,0.4667718305416668,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-07,0.45303322795833345,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-08,0.4398540550972223,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-09,0.4310429189490741,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-10,0.4418227992314814,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-11,0.4673115503981479,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-12,0.4793291394351852,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-13,0.4713634030972223,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-14,0.45956156037499984,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-15,0.4422603110416667,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-16,0.4260867728888889,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-17,0.4080501213194446,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-18,0.3917654053611113,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-19,0.37390153968055534,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-20,0.36027871780555565,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-21,0.3478671675,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-22,0.3417842544444444,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-23,0.35150487697222227,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-24,0.344134921486111,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-25,0.3476154241250001,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-26,0.33378688790277794,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-27,0.32000650512499995,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-28,0.3079954073611114,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-29,0.2925898458333336,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-06-30,0.2757658821111112,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-01,0.25698403238425915,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-02,0.2357863668379629,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-03,0.21267176931944423,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-04,0.19133129576388871,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-05,0.16737035425000013,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-06,0.14297142883333364,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-07,0.12043679706481494,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-08,0.09283897224074077,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-09,0.05989009590277774,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-10,0.02214947975000002,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-11,-0.02404419031944458,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-12,-0.07222348183333359,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-13,-0.1103376412499996,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-14,-0.1513767683472221,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-15,-0.19227532987500007,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-16,-0.21317675731944463,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-17,-0.2311549874305558,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-18,-0.0789879785694445,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-19,-0.13485340958333328,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-20,-0.18913485192592597,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-21,-0.1498821231990742,0,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-22,0.17319338033333342,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-23,0.1586259011805554,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-24,0.21779444604166656,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-25,0.281678841833333,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-26,0.3318338408472223,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-27,0.3226121021666667,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-28,0.3114819291805551,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-29,0.2964336237222223,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-30,0.28497286789814785,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-07-31,0.2798106534212961,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-08-01,0.2903415048611115,1,TI Wetland Well Shallow
NB Wetland Well Shallow,2018-08-02,0.28647471245833306,1,TI Wetland Well Shallow
