dep_id,s,p,rmse,rmse_pct,rmse80,rmse80_pct,n
53,5341.093448381559,2.72374159013278,240.05532621736836,4.057044553276463,202.8902431802936,5.603532358015134,15
54,785.105369870285,0.8009059924788808,47.569472651176156,5.738175229333674,50.69105050828289,14.032292817456094,10
55,1170.6420240592931,0.8199742389530427,33.752094976705465,2.870076103461349,36.52394361330529,6.453555444876762,9
57,370.7501427678264,1.528185412575485,3.0106276970021666,0.813683161351937,3.237397095856838,1.0205517616956497,7
58,351.6896104215373,1.8038397096930021,4.8169162956767995,1.3762617987647998,4.81008201046701,1.6610056191988964,13
59,396.8665626392392,1.9183190859647155,5.773186243780642,1.425478084884109,5.278177598000824,1.7929149825405721,7
60,639.3209750865826,1.0906574159308275,10.023712296441335,1.5492600149059252,10.363045191061682,2.2225526156189215,7
61,235.17492122795304,2.419339527724887,4.2828538183334945,1.8071113157525294,4.565613235194882,2.1630574840068153,7
62,104.49307809464032,1.4362750840822798,1.015920591737214,0.9675434207021086,1.1359883768080965,1.7515872271331274,4
65,101.31026997443885,1.879208267820316,2.1230249586955012,2.1230249586955012,2.3318184960140833,3.076847766225364,4
67,11540.301320882603,1.0931141854269575,900.9833663990732,6.941320234199331,559.172186240795,15.260558373968042,9
69,275.47782283010235,1.8875632098488564,2.606922900135898,0.9514317153780649,2.778212437030186,1.2013469585879712,6
71,609.8904576440242,2.280439208957181,12.64986493775974,2.017522318621968,11.876845564359824,2.432666334184565,8
73,4631.995270767498,1.311233254054326,275.29005616644343,6.331418035106795,273.51576785495814,7.364634996427058,6
74,3200.011264652708,1.7456267879512004,144.42387068631425,4.516068501760921,142.09156336937065,6.015154964028082,21
75,150.69539656529312,1.7672875791334735,4.550740017035508,3.074824335834803,5.019023018025168,4.461509820623047,4
76,443.56173227830106,1.7134142906355116,30.316949489160294,7.11665480966204,33.50649322493808,9.444532551140277,4
77,1279.0409871133672,1.4752444393201012,52.119271381190444,4.420633704935576,47.863063464864496,4.968472009646372,13
78,162.05003586772764,2.0294767671851193,2.0431217515163693,1.293115032605297,1.7841001620516508,1.524717725012216,11
79,428.574381119231,1.4468270787158652,10.292805827659455,2.450668054204632,10.679293603179902,3.363662035182829,5
80,2084.9928436140426,1.0392430704312325,63.35751691166678,3.0070012772504406,67.97466837898229,4.796178418748431,21
81,115.72521935038922,1.7200081834335272,0.6252397072179361,0.538999747601669,0.6738017131903574,0.7025165249639731,6
82,563.8500681789908,2.077770121950574,3.2105278468096516,0.5642403948698861,3.0907092304502224,0.686010223677276,13
83,152.0115166645927,1.8818827063277275,1.7075842299985888,1.1383894866657258,1.640052689599031,1.3996592049168761,6
84,743.5139335652942,1.6651450967457901,9.065829587054205,1.2023646667180643,9.07041727617649,1.74678797438424,9
85,143.9275757483741,1.9431810320780696,0.6328304407138553,0.43946558382906614,0.6924739602239179,0.5551144216788204,6
86,96.90133639322231,1.5835522515811247,2.1315125966773496,2.243697470186684,2.174626203216253,2.7681981775030513,6
87,548.9377950909845,1.3276391692487168,21.454483940974644,3.6737130035915486,20.039176935852236,6.182848397975402,10
88,696.1649606480638,1.1639393435584942,23.38695077045781,3.404214085947279,26.48144861142551,6.219933715547289,4
90,72.11094571112012,2.070131543128287,1.259460091968445,1.7738874534766833,1.2939279581230192,2.2490358785150804,5
91,503.3915473258156,1.5489939969548236,13.826760150636202,2.787653256176654,15.384864999766414,4.348037783218932,4
92,159.59963936154054,2.267784409594119,8.756588457718866,5.799065203787328,8.795388137267151,6.486361820532494,5
93,2883.6295838775645,1.48429122387461,55.72108274071167,1.9394738162447502,57.038304928611296,2.516760738062858,12
94,1165.339938809108,1.3942154591250473,9.778743452014396,0.8379385991443355,10.540485135456647,1.0975020709331533,7
95,1196.9481274228478,2.8475340083433136,23.503303392369226,1.8984897732123769,21.54814519084683,2.3574025468775552,11
96,608.3684318699839,0.8738861209110202,17.20577572469931,2.7751251168869855,18.1159539222681,5.0456820307036105,6
97,221.2889806919005,1.0091166198844053,6.677439094234252,2.9677507085485564,7.231343235889034,5.756413012270907,5
98,149.93022422077158,1.5676035769519217,3.95325374916748,2.5838259798480263,4.1448025493320015,3.993185605219677,5
99,411.3010012310575,1.5584542614593022,8.658332610111993,2.1325942389438404,9.310384039943928,2.9753720309663207,5
100,2232.279805103479,3.705348329330719,183.23668537198662,8.991005170362444,188.05335233122,9.221775811373258,12
101,334.1380149085879,2.0653432997081462,4.805834195556383,1.4519136542466413,5.245221053308001,2.0625897835005933,4
103,725.075883541506,1.3211349565162218,3.8102969007919327,0.5233924314274633,4.0012921443605975,0.8229582939075448,5
104,126.77968348145927,2.059622024686882,0.3379355060350302,0.2660909496338821,0.36890028310041595,0.39757118357062377,4
105,200.3319889881079,1.8260650699082899,3.334067287641575,1.6343467096282231,3.263180144820943,2.179128946170964,6
106,1133.2424949590747,1.1997367332802096,59.43614678888269,5.359436139664805,67.18859927745102,9.115973433877713,4
108,181.97817819927175,1.5096081993838486,1.871596694740208,1.0340313230608884,2.0860380438780237,1.7170611878350535,4
109,125.80212733385555,1.5071132732133945,2.271167593718898,1.8315867691281438,2.3739918000261255,2.5235195485765534,5
111,177.1890432411038,1.7502561908970955,3.7212467468427284,2.126426712481559,4.106856019395214,3.1805527750792555,4
112,123.45998787928107,1.5051249788348848,2.8008852313352777,2.2958075666682602,3.1224065349662933,3.6853753043885233,4
113,196.52479378016275,2.0494634736711097,9.606297675952513,5.137057580723269,9.626565829001875,5.786926310814767,5
114,383.2339400406587,1.1229673842662715,14.567322713793624,3.926502079189656,14.87080475997002,4.5381067644216895,8
120,1273.2573868804993,2.021533855212422,17.555275980520506,1.4180352165202348,17.405841673557322,1.7077116712568583,22
121,619.2724649592042,1.630878819996046,9.657934056717,1.6341681991060915,8.346549176315722,1.9710069503504082,23
122,237.31269024500915,0.8453644451320298,5.77764537045493,2.397363224255158,6.110496918110425,4.377004068526462,6
123,211.95437880967344,0.9455857513088128,3.7208458987332005,1.7468760087949298,4.253839565021182,4.326564998526977,4
124,563.5311634260977,1.1349759988491017,21.459198616425304,3.680823090295936,21.835510683351657,6.367714722974868,6
125,4001.067756830688,1.8114623424113396,108.81629104664454,2.736828245639953,118.67393879901839,3.5215628170435123,6
126,208.54393306543963,1.064498305703452,2.997839799031868,1.420777155939274,3.0674345469378497,1.9722630256788605,8
131,1482.660174593003,0.7460321831437665,14.17523079949424,0.9545609965989388,16.312305068469954,2.8988202043955504,4
133,1357.4878660427757,0.771320201865245,13.96271759916049,1.026670411702977,16.057387853120083,3.015705744959069,4
135,242.51188924114396,1.8745336011104812,17.2782496542393,7.645243209840398,17.464586090566936,8.428414465482586,5
136,245.94024793118354,1.4003283497401349,4.232568545469822,1.7066808651087992,4.740462965555452,3.206491322325623,4
137,43.73612150920763,1.410017421000165,1.017781939068689,2.313140770610657,1.1302398550273791,3.6349354966738896,5
138,127.43281707579058,1.888525620461531,0.699086058341925,0.5504614632613583,0.767583794942782,0.8322453075499108,4
139,167.23090588820344,1.3268102659953709,3.7789013171185193,2.1970356494875114,3.615373971349654,2.9293808659833482,8
140,302.5810016964426,0.9733524694235463,1.4139954047562528,0.4666651500845719,1.6147210739839086,1.0876887728894253,4
141,484.57271449825885,1.6943242320495024,8.795236685711329,1.8713269544066657,7.651837167848311,2.456770023941712,14
142,1745.889739252751,1.385754887931465,32.578213549896034,1.8251100027952962,32.893613092948755,2.5060164269150795,18
143,1975.6220156595812,1.387270656051624,65.35474365940533,3.3635997766034653,69.32351900787604,4.368632597553832,7
144,972.0631044403157,1.7267855791614926,35.11914794629123,3.712383503836282,36.41015530097713,4.473776808444742,7
146,938.9754174050416,1.1998062392705353,34.81669299530676,3.4234703043566137,30.84752035221414,5.544059394157127,17
148,266.28938075240575,1.94033003765102,8.829515745230516,3.4761873012718567,8.110626350548955,3.838919889230659,7
149,1203.6494138015328,1.1110778592654815,24.449880994348522,2.0123358843085204,26.754064511506925,3.5902908949116776,9
150,304.6484320054034,1.7858969385532566,7.7990820078789875,2.661802733064501,6.95334203788421,2.999646926107303,7
152,445.9211455151629,1.678005069936909,3.1526544944087376,0.7021502214718792,3.1647871858153884,0.8880716885658415,7
153,2950.7602504503584,1.872673516299591,119.98105523232363,3.938970953129469,123.11029841047689,5.049707711798133,8
155,155.95661756514374,1.8291505379363509,0.07154251709263956,0.045860587879897156,0.07872164326228899,0.07154251709263956,4
156,980.7341182806128,1.113719508177077,28.436170535023933,2.790595734546019,28.671165453819505,4.53527440749983,11
157,2348.6024718020567,2.075725584530387,27.973093034385798,1.2088631389103628,29.32148882750236,1.4546590241490274,27
158,146.97377377902492,1.2948948623629224,3.794790491676162,2.4965726918922115,3.584500941181334,3.4187301726812267,8
159,2584.6649247996697,0.999095928406077,156.86306277695604,6.77301652750242,140.55486295856525,7.986917656667823,11
160,682.5885643539166,0.7623464458366803,20.47613583558481,2.9293470437174265,21.077514683249955,5.236863385060054,7
161,137.61277597794395,1.5198125490750638,1.0066065332465308,0.729425024091689,1.108641186387162,1.070858014092054,5
163,287.35367275855333,1.3134470707084183,6.95562585419443,2.390249434431076,7.5598933981567145,3.8642365856635728,5
164,219.95688026235638,1.0550561130045175,6.019644028085002,2.7115513640022533,6.8500637135014735,6.336467397984213,4
165,12500.241179867162,1.0107782083780041,724.223456877069,6.1894150660376805,710.9513397368053,7.2560210086871955,7
166,1007.6801421095184,1.0289711804520645,17.424280880373185,1.7389501876619944,19.85076188637126,3.6452470461031767,4
169,537.5501183457619,0.8834051750105413,18.110118016466622,3.3413501875399674,20.75334552583969,9.192953307851077,4
172,78.7559878828537,1.676767009435124,2.038726307782622,2.647696503613795,2.090690618123148,3.185509855910347,6
173,308.4510756828839,1.4065976233460613,2.0008421050698844,0.6454329371193175,2.0986709548514826,0.9905158935989526,5
174,553.0573296486746,1.5318160815537396,11.664618016925415,2.1481801136142566,12.032941117426324,2.9234631621366955,5
175,418.0172321737315,1.938645937090484,2.6037768329058895,0.6259078925254542,2.7058712878009215,0.772634075046258,6
176,199.67787855121412,1.7158249485672499,1.1995005809162633,0.5997502904581317,1.288917457763249,0.7404324573557182,7
177,350.8573841565824,1.6612685391830624,5.335527163915515,1.533197460895263,5.600741745732749,1.8335144893180464,8
178,732.4169898553153,0.6963295046047335,29.75284620126533,4.1612372309462,31.64818985925337,6.7928872605628605,6
179,888.6222635496047,2.0708271642383744,40.908221185321125,4.940606423347962,37.249739493814914,5.211238367556832,8
180,1893.2741569027726,0.8665407052287905,119.32570071524563,6.998574822008541,105.159441920626,8.486891942762847,12
181,486.3797787264979,2.2640276192416264,11.48721224371038,2.2792087785139645,11.190899200782942,3.0229505904500997,10
182,71.48328173538737,1.3115682448762522,1.1382374937433875,1.5808854079769272,1.2800183076384257,3.076317550657804,4
183,695.4116443313352,1.2901061328322816,9.462993337432039,1.3615817751700776,10.364555044671997,1.8925986674864077,6
185,2977.02784669194,4.134933788332808,33.32720143585932,1.0999076381471724,32.005051220165846,1.2435522923828106,11
187,144.66085214559436,0.9759173195819398,3.9350622975750444,2.713836067293134,3.868099448935515,4.37229144175005,12
188,3894.242454958516,0.8182323518074651,63.78417142940512,1.6434983620047698,73.25371318555493,4.246615940706066,4
189,1118.789889027705,0.534084488046793,43.04908153861306,3.906450230364161,45.039292777627026,9.566462564136236,27
191,84.99541226864208,1.4677229144066408,2.4419019913907736,2.7748886265804242,2.3349750146229638,4.0031180186733994,7
192,1385.8262307958423,0.6365556560524093,24.476966543735088,1.7736932278068904,27.21058842908957,4.169840978489794,5
193,132.9084605631059,1.5816840693788976,1.669611391845171,1.2648571150342205,1.8551826688494386,2.0361114534697204,4
194,115.50102944463178,1.3341035218179853,3.2160014886500217,2.6578524699586956,2.997932159289952,4.123078831602592,11
195,55.000957703726634,2.054698043047372,0.5914789364587528,1.0754162481068232,0.6612933812188542,1.4082831820446495,5
196,168.85972441981448,1.5370568826389848,7.268372596631278,4.4050743009886535,8.091548846727466,6.607611451482979,4
197,235.33493126915755,1.5104530458126577,0.46578073930034836,0.19820456991504184,0.48775633825909165,0.2646481473297434,6
198,1142.6448468578744,3.1676050713617325,52.56243798827107,4.800222647330692,55.31519909123545,5.277353211673802,12
199,60.84218892067908,2.1362392762224958,1.9003836562501462,3.220989247881604,1.914655986413788,3.878333992347237,5
