dep_id,root_id,root,leaf,site,level,area,depth,merge_elev,perimeter,p_a_ratio,shape_index,a_axis,b_axis,orientation,med_merge_perim_elev,mean_elev,min_elev,mean_depth,max_depth,max_merge_depth,med_merge_perim_depth,volume,mean_diff,mean_dev,mean_slope,med_perim_depth,catch_area,catch_min_elev,catch_max_elev,catch_mean_elev,catch_sd_elev,catch_mean_slope,p
103,738,TRUE,FALSE,JL,0,733,0.20847511291503906,NA,116,0.1582537517053206,1.2086514291187826,33.28201177325545,33.004661675530286,137.078,NA,16.18729754261886,16.067705154418945,0.08888272471512486,0.20847511291503906,NA,NA,65.15103721618652,-0.3583005666732788,-0.8084595799446106,0.9898356795310974,0.1801166534423828,0.4323,16.067705154418945,17.274112701416016,16.530165442211498,0.2868967070456028,1.5129005908966064,1.3211349565162218
104,770,TRUE,FALSE,JL,0,151,0.19046401977539062,NA,47,0.31125827814569534,1.0789577833776667,19,11,154.136,NA,16.272789165673668,16.181930541992188,0.09960539609391168,0.19046401977539062,NA,NA,15.040414810180664,-0.24344448745250702,-0.559391438961029,1.9619611501693726,0.14368724822998047,0.22740000000000002,16.181930541992188,16.862979888916016,16.55570288132237,0.14233406227284262,1.2688376903533936,2.059622024686882
105,774,TRUE,FALSE,JL,0,229,0.293914794921875,NA,55,0.24017467248908297,1.0252741702262627,18,17,138.454,NA,16.711069082068565,16.56467056274414,0.14751627559745156,0.293914794921875,NA,NA,33.781227111816406,0.20081189274787903,0.4219539165496826,2.2466325759887695,0.229034423828125,0.1358,16.56467056274414,17.324588775634766,16.98377658130494,0.17053337514400022,1.4452531337738037,1.82606506990829
106,776,TRUE,FALSE,JL,0,1159,0.16338539123535156,NA,153,0.13201035375323555,1.2677825822845152,45.254833995939045,36.76955262170047,42.802,NA,16.228654359516344,16.132671356201172,0.06740238792017887,0.16338539123535156,NA,NA,78.1193675994873,-0.2531936764717102,-0.8747984170913696,0.5953704118728638,0.13895511627197266,0.9965,16.132671356201172,17.3311710357666,16.54877986783546,0.2989744331784285,1.143995761871338,1.1997367332802096
107,777,TRUE,FALSE,BC,0,99,0.14293861389160156,NA,36,0.36363636363636365,1.020657359593515,12.332882874730307,11.384199577305626,130.933,NA,18.097803732361456,18.022584915161133,0.06771979669127802,0.14293861389160156,NA,NA,6.704259872436523,-0.8276069760322571,-1.2589714527130127,1.495445966720581,0.099025726318359375,0.4561,18.022584915161133,20.529165267944336,18.67972923124916,0.46175983687551836,1.2766393423080444,NA
108,787,TRUE,FALSE,JL,0,197,0.1816692352294922,NA,51,0.25888324873096447,1.0250195082729654,19,14,126.133,NA,16.722615024160007,16.632495880126953,0.09155009119643778,0.1816692352294922,NA,NA,18.035367965698242,0.21413812041282654,0.45713576674461365,1.4051265716552734,0.13724231719970703,0.2999,16.632495880126953,17.853931427001953,17.21336798748997,0.3001907828100699,1.4375832080841064,1.5096081993838486
109,788,TRUE,FALSE,JL,0,140,0.23332595825195312,NA,42,0.3,1.0013371767186818,13.435028842544403,13.435028842544403,133.142,NA,16.139003617422922,16.01590919494629,0.11023153577532087,0.23332595825195312,NA,NA,15.432415008544922,-0.3368109166622162,-0.7863597869873047,2.253521203994751,0.17863750457763672,0.07,16.01590919494629,16.778148651123047,16.40304339000157,0.18886347221335859,1.9532418251037598,1.5071132732133945
110,792,TRUE,FALSE,BC,0,4878,0.34400367736816406,NA,342,0.07011070110701106,1.381339007725507,97.50984635317117,75.15320400554577,49.3092,NA,18.30898533751115,18.16282081604004,0.19783915589705214,0.34400367736816406,NA,NA,965.0594024658203,-0.7347405552864075,-1.1231262683868408,0.9748439788818359,0.28850364685058594,1.8858000000000001,18.16282081604004,20.60409164428711,18.82961563482961,0.517029816912646,1.53896164894104,NA
111,805,TRUE,FALSE,BC,0,181,0.18307876586914062,NA,52,0.287292817679558,1.090332918544152,19.73380543372407,12.2788122699921,42.8412,NA,18.234406170924064,18.154420852661133,0.10309344760620792,0.18307876586914062,NA,NA,18.659914016723633,-0.6258096098899841,-0.9479687213897705,1.536435604095459,0.12025165557861328,0.4731,18.154420852661133,20.552404403686523,19.245127283425695,0.6487541260924532,1.708227515220642,1.7502561908970955
112,810,TRUE,FALSE,JL,0,123,0.1510181427001953,NA,46,0.37398373983739835,1.1700390160655554,18.00000000032238,11.769230769311365,130.259,NA,15.528309356875535,15.443001747131348,0.06571053295600705,0.1510181427001953,NA,NA,8.082395553588867,-0.39193427562713623,-0.7318394184112549,1.5885729789733887,0.11328697204589844,0.9888,15.443001747131348,17.152090072631836,16.190565832610268,0.4339884809279433,1.3750221729278564,1.5051249788348848
